epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
1,0.16166695952415466,2.4170608520507812,0.2724224627017975,2.094705581665039,9.999999747378752e-05
2,0.25830787420272827,1.9243738651275635,0.424979031085968,1.7753592729568481,9.999999747378752e-05
3,0.36770254373550415,1.602317214012146,0.5222129225730896,1.4971418380737305,9.999999747378752e-05
4,0.4373989701271057,1.369126558303833,0.5775356292724609,1.3048330545425415,9.999999747378752e-05
5,0.495239794254303,1.209357500076294,0.6227996349334717,1.1675039529800415,9.999999747378752e-05
6,0.5381713509559631,1.0803146362304688,0.6496227979660034,1.0723176002502441,9.999999747378752e-05
7,0.5728399753570557,0.9781949520111084,0.6974015235900879,0.9592121243476868,9.999999747378752e-05
8,0.6019399762153625,0.9107485413551331,0.7099748253822327,0.9083898663520813,9.999999747378752e-05
9,0.6130770444869995,0.848412811756134,0.7041072845458984,0.8907873034477234,9.999999747378752e-05
10,0.6328363418579102,0.780041515827179,0.746856689453125,0.8073263168334961,9.999999747378752e-05
11,0.6558290123939514,0.756949245929718,0.7552388906478882,0.7821467518806458,9.999999747378752e-05
12,0.658703088760376,0.7281548976898193,0.7527242302894592,0.7751545906066895,9.999999747378752e-05
13,0.6741512417793274,0.69328373670578,0.7678122520446777,0.729888916015625,9.999999747378752e-05
14,0.6854679584503174,0.6740546226501465,0.7720033526420593,0.7147224545478821,9.999999747378752e-05
15,0.6967846155166626,0.6398786306381226,0.7761944532394409,0.6954829096794128,9.999999747378752e-05
16,0.6989401578903198,0.6149332523345947,0.7896060347557068,0.6654177308082581,9.999999747378752e-05
17,0.7107957601547241,0.5940110683441162,0.8021793961524963,0.6402020454406738,9.999999747378752e-05
18,0.7262439131736755,0.5823319554328918,0.8005029559135437,0.6289335489273071,9.999999747378752e-05
19,0.7257050275802612,0.5568381547927856,0.7937971353530884,0.6282796263694763,9.999999747378752e-05
20,0.7230105996131897,0.5440651178359985,0.803855836391449,0.6042135953903198,9.999999747378752e-05
