epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
1,0.284713476896286,2.1247079372406006,0.49538975954055786,1.5681512355804443,9.999999747378752e-05
2,0.47655829787254333,1.2830071449279785,0.6278290152549744,1.147546410560608,9.999999747378752e-05
3,0.5681695938110352,1.022919774055481,0.7133277654647827,0.8951939940452576,9.999999747378752e-05
4,0.6222382187843323,0.8167498111724854,0.7401508688926697,0.8024224042892456,9.999999747378752e-05
5,0.6635530591011047,0.7291672825813293,0.7585917711257935,0.7398130893707275,9.999999747378752e-05
6,0.693910539150238,0.6638369560241699,0.7753562331199646,0.6693481206893921,9.999999747378752e-05
7,0.7113346457481384,0.5985704660415649,0.7812238335609436,0.6320304870605469,9.999999747378752e-05
8,0.7298365235328674,0.540316641330719,0.7996647357940674,0.5900443196296692,9.999999747378752e-05
9,0.7481588125228882,0.5055338144302368,0.8105615973472595,0.5716641545295715,9.999999747378752e-05
10,0.7621699571609497,0.44910696148872375,0.8264878392219543,0.5246638059616089,9.999999747378752e-05
11,0.7794144153594971,0.4332073926925659,0.8264878392219543,0.5123116970062256,9.999999747378752e-05
12,0.7878569960594177,0.39748436212539673,0.8323553800582886,0.4977290630340576,9.999999747378752e-05
13,0.7970181703567505,0.3823694884777069,0.8357083201408386,0.4768873155117035,9.999999747378752e-05
14,0.8036644458770752,0.3764500319957733,0.8482816219329834,0.4558632969856262,9.999999747378752e-05
15,0.8128255605697632,0.3470626175403595,0.8482816219329834,0.43893373012542725,9.999999747378752e-05
16,0.8264774680137634,0.32250580191612244,0.8575021028518677,0.4211152493953705,9.999999747378752e-05
17,0.8227052092552185,0.3169684410095215,0.8600167632102966,0.425260454416275,9.999999747378752e-05
18,0.8325848579406738,0.31492021679878235,0.8642078638076782,0.41002461314201355,9.999999747378752e-05
19,0.8342015743255615,0.2916790246963501,0.8692372441291809,0.3985113203525543,9.999999747378752e-05
20,0.8361774682998657,0.28400251269340515,0.8650460839271545,0.3974478840827942,9.999999747378752e-05
