epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
1,0.8228848576545715,0.18202921748161316,0.8717519044876099,0.2072736769914627,9.999999747378752e-06
2,0.8442608118057251,0.14578530192375183,0.8767812252044678,0.2007260024547577,9.999999747378752e-06
3,0.8606071472167969,0.12640397250652313,0.8834869861602783,0.19376148283481598,9.999999747378752e-06
4,0.8695886731147766,0.1116233542561531,0.8843252062797546,0.18592722713947296,9.999999747378752e-06
5,0.873720109462738,0.10133577138185501,0.8918692469596863,0.18182075023651123,9.999999747378752e-06
6,0.8879109025001526,0.09082362055778503,0.89103102684021,0.1761399209499359,9.999999747378752e-06
7,0.8947368264198303,0.08444870263338089,0.8927074670791626,0.17757867276668549,9.999999747378752e-06
8,0.9026405811309814,0.08286880701780319,0.8977367877960205,0.17397288978099823,9.999999747378752e-06
